1595788074,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",48.302s
1595788074,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",28.168s
1595788074,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",96.586s
1595788074,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",108.696s
1595788074,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",36.228s
1595788074,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",114.72s
1595788074,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",36.22s
1595788074,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",116.736s
1595788074,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",110.728s
1595788074,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",34.218s
1595788074,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",28.166s
1595788074,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",179.134s
1595788074,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",121.006s
1595788074,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",221.722s
1595788074,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",28.302s
1595788074,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",24.284s
1595789353,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",48.33s
1595789353,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",52.366s
1595789353,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",36.216s
1595789353,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",52.324s
1595789353,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",144.982s
1595789353,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",44.32s
1595789353,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",173.19s
1595789353,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",28.228s
1595789353,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",112.854s
1595789353,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",38.236s
1595789353,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",137.194s
1595789353,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",115.054s
1595789353,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",97.094s
1595789353,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",109.256s
1595789353,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",30.348s
1595789353,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",28.358s
1595790436,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",28.26s
1595790436,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",28.186s
1595790436,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",34.216s
1595790436,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",100.734s
1595790436,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",126.94s
1595790436,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",128.956s
1595790436,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",42.284s
1595790436,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",30.19s
1595790436,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",32.218s
1595790436,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",32.23s
1595790436,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",98.682s
1595790436,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",84.598s
1595790436,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",32.258s
1595790436,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",54.532s
1595790436,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",38.496s
1595790436,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",32.626s
1595790965,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",50.37s
1595790965,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",30.176s
1595790965,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",74.522s
1595790965,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",96.678s
1595790965,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",102.698s
1595790965,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",32.218s
1595790965,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",32.208s
1595790965,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",34.258s
1595790965,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",56.39s
1595790965,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",28.178s
1595790965,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",78.498s
1595790965,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",116.796s
1595790965,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",169.156s
1595790965,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",46.326s
1595790965,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",50.322s
1595790965,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",48.294s
1595790965,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",144.948s
1595791586,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",82.558s
1595791586,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",102.682s
1595791586,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",32.242s
1595791586,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",32.196s
1595791586,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",201.366s
1595791586,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",38.248s
1595791586,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",211.432s
1595791586,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",34.25s
1595791586,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",32.26s
1595791586,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",40.314s
1595791586,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",112.974s
1595791586,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",276.208s
1595791586,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",42.47s
1595791586,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",38.464s
1595791586,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",30.374s
1595791586,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",30.648s
1595792311,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",54.36s
1595792311,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",30.206s
1595792311,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",36.25s
1595792311,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",28.18s
1595792311,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",144.958s
1595792311,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",157.074s
1595792311,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",24.208s
1595792311,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",24.196s
1595792311,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",46.364s
1595792311,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",28.208s
1595792311,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",296.352s
1595792311,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",133.266s
1595792311,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",28.38s
1595792311,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",30.41s
1595792311,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",32.542s
1595792311,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",28.596s
1595792996,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",32.214s
1595792996,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",58.386s
1595792996,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",32.216s
1595792996,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",30.202s
1595792996,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",48.32s
1595792996,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",32.218s
1595792996,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",138.892s
1595792996,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",167.104s
1595792996,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",40.272s
1595792996,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",70.454s
1595792996,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",34.31s
1595792996,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",58.474s
1595792996,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",28.23s
1595792996,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",32.332s
1595792996,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",153.328s
1595792996,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",28.544s
1595794054,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",44.28s
1595794054,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",28.172s
1595794054,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",106.694s
1595794054,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",104.666s
1595794054,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",30.232s
1595794054,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",40.298s
1595794054,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",96.678s
1595794054,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",193.322s
1595794054,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",26.188s
1595794054,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",78.548s
1595794054,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",74.544s
1595794054,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",32.292s
1595794054,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",92.838s
1595794054,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",32.364s
1595794054,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",117.208s
1595794054,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",32.52s
1595795215,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",44.31s
1595795215,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",28.198s
1595795215,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",106.744s
1595795215,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",112.762s
1595795215,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",130.888s
1595795215,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",34.214s
1595795215,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",32.214s
1595795215,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",86.568s
1595795215,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",56.432s
1595795215,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",50.38s
1595795215,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",40.316s
1595795215,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",86.656s
1595795215,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",30.24s
1595795215,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",62.558s
1595795215,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",28.332s
1595795215,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",30.42s
1595795858,tb3_3,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",40.22s
1595795858,tb3_0,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",42.246s
1595795858,tb3_2,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",78.498s
1595795858,tb3_3,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",62.426s
1595795858,tb3_2,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",32.208s
1595795858,tb3_3,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",28.184s
1595795858,tb3_2,"[-1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",30.19s
1595795858,tb3_1,"[1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",167.096s
1595795858,tb3_1,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",42.266s
1595795858,tb3_0,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",179.21s
1595795858,tb3_1,"[-1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",30.256s
1595795858,tb3_3,"[1.0, -1.0, 0.0]","[-1.0, 2.0, 0.0]",108.78s
1595795858,tb3_2,"[-1.0, 2.0, 0.0]","[1.0, -1.0, 0.0]",122.858s
1595795858,tb3_0,"[1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",38.296s
1595795858,tb3_1,"[-1.0, -1.0, 0.0]","[1.0, 2.0, 0.0]",52.318s
1595795858,tb3_0,"[1.0, 2.0, 0.0]","[-1.0, -1.0, 0.0]",44.266s
1595803088,tb3_1,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",48.37s
1595803088,tb3_3,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",42.322s
1595803088,tb3_3,"[0.0, 1.8, 0.0]","[0.0, -1.8, 0.0]",28.194s
1595803088,tb3_2,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",68.502s
1595803088,tb3_4,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",76.57s
1595803088,tb3_1,"[0.0, 1.8, 0.0]","[0.0, -1.8, 0.0]",54.394s
1595803088,tb3_2,"[0.0, 1.8, 0.0]","[0.0, -1.8, 0.0]",28.202s
1595803088,tb3_3,"[0.0, -1.8, 0.0]","[1.8, 0.0, 0.0]",42.286s
1595803088,tb3_2,"[0.0, -1.8, 0.0]","[1.8, 0.0, 0.0]",34.208s
1595803088,tb3_3,"[1.8, 0.0, 0.0]","[-1.8, 0.0, 0.0]",24.15s
1595803088,tb3_1,"[0.0, -1.8, 0.0]","[1.8, 0.0, 0.0]",48.296s
1595803088,tb3_4,"[0.0, 1.8, 0.0]","[0.0, -1.8, 0.0]",72.468s
1595803088,tb3_1,"[1.8, 0.0, 0.0]","[-1.8, 0.0, 0.0]",24.17s
1595803088,tb3_2,"[1.8, 0.0, 0.0]","[-1.8, 0.0, 0.0]",46.31s
1595803088,tb3_0,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",181.232s
1595803088,tb3_4,"[0.0, -1.8, 0.0]","[1.8, 0.0, 0.0]",50.366s
1595803088,tb3_0,"[0.0, 1.8, 0.0]","[0.0, -1.8, 0.0]",22.194s
1595803088,tb3_4,"[1.8, 0.0, 0.0]","[-1.8, 0.0, 0.0]",22.134s
1595803088,tb3_0,"[0.0, -1.8, 0.0]","[1.8, 0.0, 0.0]",28.188s
1595803088,tb3_0,"[1.8, 0.0, 0.0]","[-1.8, 0.0, 0.0]",22.114s
1595829997,tb3_2,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",36.38s
1595829997,tb3_1,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",74.624s
1595829997,tb3_2,"[0.0, 1.8, 0.0]","[0.0, -1.8, 0.0]",26.172s
1595829997,tb3_3,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",82.668s
1595829997,tb3_4,"[-1.8, 0.0, 0.0]","[0.0, 1.8, 0.0]",42.308s
